iter	Passed	Remaining
202	105994	155076
203	106581	154647
204	107085	154099
205	107612	153582
206	108168	153108
207	108637	152510
208	109090	151891
209	109573	151315
210	110063	150751
211	110588	150233
212	111121	149727
213	111641	149203
214	112208	148742
215	112741	148234
216	113197	147625
217	113666	147036
218	114309	146670
219	114768	146068
220	115232	145474
221	115673	144852
222	116161	144290
223	116726	143823
224	117238	143291
225	117748	142756
226	118268	142235
227	118780	141703
228	119308	141190
229	119876	140724
230	120445	140259
231	121052	139836
232	121697	139455
233	122253	138971
234	122755	138426
235	123338	137971
236	123880	137470
237	124405	136950
238	124986	136491
239	125523	135983
240	126055	135470
241	126584	134953
242	127115	134439
243	127694	133974
244	128294	133530
245	128907	133100
246	129457	132601
247	129998	132095
248	130521	131570
249	131088	131088
250	131654	130605
251	132234	130135
252	132764	129616
253	133336	129136
254	133935	128682
255	134500	128195
256	135052	127695
257	135570	127163
258	136080	126622
259	136639	126129
260	137195	125630
261	137745	125127
262	138267	124598
263	138775	124056
264	139280	123512
265	139768	122954
266	140333	122463
267	140934	122003
268	141453	121471
269	141999	120962
270	142477	120395
271	142938	119816
272	143422	119255
273	143925	118712
274	144437	118176
275	144910	117608
276	145450	117095
277	146008	116596
278	146545	116080
279	147218	115671
280	147780	115173
281	148316	114655
282	148981	114236
283	149616	113793
284	150301	113385
285	150907	112916
286	151611	112520
287	152265	112084
288	152801	111560
289	153378	111067
290	153989	110597
291	154509	110061
292	155018	109518
293	155586	109016
294	156184	108534
295	156777	108049
296	157415	107593
297	157985	107090
298	158522	106565
299	158996	105997
300	159422	105399
301	159859	104808
302	160299	104220
303	160742	103636
304	161172	103044
305	161662	102491
306	162234	101990
307	162702	101424
308	163185	100868
309	163753	100365
310	164619	100042
311	165141	99508
312	165570	98918
313	165974	98315
314	166383	97717
315	166784	97115
316	167177	96509
317	167586	95914
318	168029	95339
319	168415	94733
320	168892	94180
321	169322	93600
322	169808	93053
323	170299	92508
324	170704	91917
325	171086	91316
326	171503	90734
327	172006	90198
328	172531	89674
329	173202	89225
330	173720	88697
331	174320	88210
332	174786	87655
333	175322	87136
334	175899	86636
335	176438	86118
336	177031	85626
337	177446	85048
338	177917	84497
339	178395	83950
340	178866	83400
341	179536	82943
342	180213	82488
343	180801	81991
344	181305	81456
345	181829	80929
346	182352	80403
347	182844	79863
348	183349	79328
349	183892	78811
350	184404	78279
351	184900	77742
352	185384	77199
353	185945	76689
354	186489	76171
355	186989	75636
356	187503	75106
357	188055	74591
358	188616	74080
359	189170	73566
360	189742	73058
361	190266	72532
362	190828	72020
363	191382	71505
364	191938	70990
365	192407	70444
366	192852	69889
367	193331	69347
368	193765	68789
369	194165	68220
370	194584	67658
371	194991	67093
372	195379	66523
373	195765	65953
374	196174	65391
375	196572	64827
376	197000	64273
377	197439	63723
378	197837	63161
379	198272	62612
380	198680	62055
381	199065	61491
382	199454	60930
383	199864	60375
384	200372	59851
385	200853	59319
386	201325	58785
387	201839	58263
388	202282	57720
389	202761	57189
390	203268	56665
391	203724	56128
392	204216	55601
393	204649	55057
394	205092	54518
395	205506	53971
396	205988	53442
397	206440	52906
398	206978	52392
399	207505	51876
400	207977	51346
401	208481	50823
402	208915	50284
403	209397	49757
404	209892	49233
405	210368	48705
406	210837	48176
407	211275	47640
408	211692	47100
409	212253	46592
410	212818	46084
411	213469	45595
412	214095	45100
413	214677	44594
414	215227	44082
415	215701	43555
416	216302	43053
417	216908	42551
418	217500	42046
419	218042	41531
420	218547	41010
421	219020	40482
422	219521	39960
423	220033	39440
424	220526	38916
425	220981	38386
426	221484	37864
427	222029	37350
428	222550	36832
429	223050	36310
430	223531	35785
431	223996	35258
432	224483	34735
433	224924	34205
434	225382	33677
435	225857	33153
436	226295	32623
437	226767	32099
438	227278	31580
439	227806	31064
440	228288	30542
441	228728	30014
442	229174	29487
443	229596	28958
444	230061	28434
445	230481	27905
446	230915	27379
447	231376	26856
448	231905	26341
449	232432	25825
450	232907	25304
451	233403	24786
452	233890	24266
453	234333	23743
454	234775	23219
455	235201	22694
456	235647	22172
457	236160	21656
458	236743	21146
459	237448	20647
460	238021	20136
461	238559	19621
462	239070	19104
463	239603	18589
464	240175	18077
465	240677	17560
466	241183	17042
467	241653	16523
468	242113	16003
469	242561	15482
470	243010	14962
471	243451	14442
472	243953	13925
473	244471	13409
474	245127	12901
475	245717	12389
476	246316	11876
477	246940	11365
478	247524	10851
479	248138	10339
480	248710	9824
481	249245	9307
482	249797	8792
483	250312	8274
484	250792	7756
485	251243	7237
486	251751	6720
487	252256	6203
488	252755	5685
489	253290	5169
490	253827	4652
491	254356	4135
492	254870	3618
493	255336	3101
494	255771	2583
495	256192	2066
496	256635	1549
497	257030	1032
498	257457	515
499	258001	0
