iter	Passed	Remaining
474	378824	418700
475	379654	417938
476	380457	417147
477	381184	416272
478	381829	415308
479	382556	414436
480	383204	413478
481	383870	412541
482	384717	411798
483	385565	411057
484	386323	410219
485	386983	409278
486	387631	408326
487	388331	407429
488	389282	406795
489	390013	405932
490	390687	405010
491	391328	404054
492	392060	403194
493	392689	402228
494	393322	401268
495	394137	400494
496	394897	399665
497	395573	398751
498	396194	397782
499	396852	396852
500	397500	395913
501	398174	395002
502	398977	394218
503	399668	393324
504	400276	392350
505	400900	391392
506	401653	390562
507	402265	389595
508	402977	388726
509	403722	387889
510	404413	387002
511	405143	386152
512	405762	385197
513	406416	384277
514	407125	383409
515	407895	382599
516	408620	381748
517	409272	380829
518	409887	379876
519	410627	379040
520	411396	378231
521	412109	377371
522	412805	376497
523	413482	375605
524	414150	374707
525	414850	373838
526	415538	372959
527	416257	372108
528	417017	371295
529	417732	370441
530	418456	369597
531	419119	368699
532	419749	367772
533	420455	366914
534	421314	366189
535	422001	365314
536	422638	364397
537	423295	363498
538	424020	362659
539	424660	361747
540	425434	360950
541	426264	360201
542	426882	359272
543	427566	358401
544	428252	357531
545	428874	356609
546	429525	355713
547	430347	354957
548	431098	354144
549	431732	353235
550	432413	352365
551	433112	351511
552	433848	350687
553	434590	349868
554	435376	349085
555	436006	348177
556	436674	347301
557	437412	346480
558	438022	345560
559	438758	344739
560	439497	343920
561	440199	343073
562	440846	342184
563	441492	341295
564	442159	340423
565	442835	339559
566	443573	338743
567	444355	337960
568	444977	337057
569	445646	336189
570	446347	335346
571	447068	334519
572	447784	333688
573	448517	332871
574	449195	332013
575	449879	331161
576	450476	330245
577	451085	329339
578	451764	328485
579	452581	327731
580	453368	326956
581	454050	326104
582	454675	325213
583	455338	324350
584	455992	323481
585	456705	322655
586	457498	321885
587	458185	321041
588	458851	320183
589	459542	319343
590	460159	318451
591	460794	317574
592	461565	316791
593	462262	315957
594	462958	315122
595	463626	314270
596	464261	313396
597	464865	312501
598	465591	311689
599	466314	310876
600	466997	310036
601	467593	309139
602	468462	308424
603	469126	307573
604	469762	306704
605	470533	305924
606	471309	305147
607	471991	304310
608	472605	303430
609	473324	302617
610	473989	301770
611	474845	301046
612	475596	300254
613	476265	299411
614	476879	298534
615	477546	297691
616	478263	296880
617	479042	296106
618	479759	295296
619	480563	294538
620	481212	293686
621	481815	292807
622	482423	291932
623	483109	291104
624	483941	290364
625	484630	289539
626	485276	288689
627	485929	287843
628	486576	286995
629	487163	286112
630	487803	285260
631	488592	284496
632	489343	283710
633	490043	282895
634	490686	282048
635	491304	281186
636	491937	280334
637	492729	279574
638	493434	278763
639	494141	277954
640	494824	277132
641	495481	276296
642	496141	275462
643	496769	274611
644	497483	273808
645	498246	273032
646	498918	272207
647	499598	271387
648	500218	270534
649	500841	269683
650	501597	268905
651	502347	268124
652	503019	267301
653	503645	266454
654	504373	265662
655	505074	264855
656	505712	264017
657	506407	263208
658	507176	262439
659	507885	261637
660	508492	260784
661	509193	259980
662	509885	259172
663	510626	258389
664	511388	257616
665	512062	256800
666	512698	255965
667	513315	255120
668	514025	254323
669	514639	253479
670	515417	252716
671	516196	251952
672	516955	251180
673	517565	250335
674	518200	249503
675	518866	248687
676	519578	247893
677	520406	247154
678	521160	246380
679	521841	245572
680	522626	244813
681	523324	244013
682	523981	243195
683	524799	242451
684	525478	241643
685	526298	240900
686	526935	240074
687	527536	239231
688	528156	238398
689	528986	237660
690	529731	236884
691	530348	236051
692	531076	235267
693	531732	234452
694	532421	233652
695	533093	232845
696	533813	232059
697	534523	231269
698	535134	230437
699	535813	229634
700	536518	228842
701	537147	228020
702	537964	227276
703	538792	226537
704	539465	225733
705	540268	224984
706	541246	224307
707	542323	223670
708	543353	223012
709	544253	222300
710	545079	221558
711	545707	220735
712	546315	219905
713	547105	219148
714	547853	218375
715	548464	217547
716	549123	216738
717	549737	215913
718	550357	215091
719	551093	214314
720	551810	213529
721	552583	212767
722	553212	211950
723	553865	211142
724	554500	210327
725	555106	209502
726	555774	208702
727	556541	207938
728	557205	207136
729	557848	206327
730	558487	205517
731	559155	204717
732	559770	203899
733	560522	203132
734	561279	202366
735	561947	201568
736	562573	200755
737	563276	199970
738	564059	199214
739	564864	198466
740	565586	197687
741	566349	196924
742	567027	196132
743	567627	195312
744	568335	194531
745	569031	193745
746	569833	192995
747	570564	192222
748	571221	191423
749	571823	190607
750	572552	189834
751	573272	189057
752	574076	188309
753	574800	187534
754	575491	186749
755	576196	185968
756	576813	185159
757	577430	184351
758	578110	183563
759	578946	182825
760	579637	182041
761	580327	181257
762	580991	180465
763	581573	179648
764	582329	178885
765	583051	178112
766	583830	177356
767	584501	176568
768	585291	175815
769	586047	175053
770	586788	174285
771	587607	173542
772	588329	172769
773	588978	171975
774	589685	171199
775	590321	170402
776	590942	169601
777	591587	168807
778	592432	168071
779	593108	167287
780	593706	166481
781	594338	165685
782	595008	164900
783	595621	164099
784	596286	163314
785	597029	162549
786	597702	161767
787	598320	160969
788	599127	160222
789	599804	159441
790	600434	158648
791	601180	157885
792	601996	157141
793	602582	156337
794	603200	155542
795	603832	154751
796	604508	153971
797	605244	153207
798	605980	152443
799	606687	151671
800	607325	150883
801	607982	150100
802	608610	149310
803	609254	148524
804	610012	147766
805	610815	147020
806	611465	146236
807	612120	145454
808	612782	144674
809	613424	143889
810	614124	143119
811	614839	142352
812	615537	141581
813	616207	140804
814	616894	140031
815	617501	139240
816	618150	138459
817	618888	137699
818	619587	136929
819	620231	136148
820	620933	135380
821	621537	134590
822	622173	133808
823	622891	133044
824	623617	132282
825	624361	131524
826	624979	130739
827	625639	129963
828	626340	129196
829	626954	128412
830	627681	127651
831	628422	126893
832	629124	126127
833	629753	125346
834	630520	124593
835	631208	123825
836	631907	123059
837	632695	122311
838	633442	121554
839	634059	120773
840	634752	120006
841	635422	119236
842	636028	118453
843	636754	117693
844	637519	116941
845	638216	116176
846	638848	115400
847	639508	114628
848	640146	113854
849	640794	113081
850	641645	112344
851	642421	111594
852	643045	110818
853	643651	110038
854	644324	109271
855	644999	108504
856	645667	107736
857	646413	106982
858	647198	106233
859	647889	105470
860	648484	104691
861	649142	103923
862	649747	103146
863	650459	102387
864	651241	101638
865	651899	100871
866	652572	100106
867	653193	99333
868	653936	98579
869	654586	97811
870	655406	97069
871	656167	96318
872	656837	95553
873	657551	94795
874	658193	94027
875	658838	93260
876	659597	92509
877	660367	91759
878	661033	90995
879	661695	90231
880	662323	89462
881	663026	88704
882	663823	87958
883	664517	87199
884	665199	86438
885	665864	85675
886	666544	84914
887	667165	84146
888	667802	83381
889	668572	82632
890	669314	81880
891	669991	81120
892	670623	80354
893	671237	79587
894	671837	78818
895	672494	78057
896	673306	77313
897	674044	76561
898	674667	75796
899	675320	75035
900	676016	74279
901	676625	73513
902	677310	72756
903	678088	72009
904	678794	71254
905	679429	70492
906	680084	69733
907	680667	68966
908	681302	68205
909	682073	67457
910	682778	66703
911	683419	65943
912	684217	65199
913	684949	64448
914	685623	63691
915	686271	62933
916	687014	62183
917	687711	61429
918	688521	60685
919	689324	59941
920	690054	59190
921	690752	58436
922	691527	57689
923	692241	56937
924	692853	56177
925	693467	55417
926	694127	54661
927	694818	53908
928	695693	53169
929	696382	52415
930	697018	51658
931	697738	50907
932	698375	50151
933	699065	49398
934	699801	48649
935	700596	47904
936	701275	47150
937	701899	46394
938	702589	45642
939	703208	44885
940	703838	44130
941	704601	43383
942	705325	42633
943	706021	41882
944	706674	41129
945	707359	40377
946	708028	39625
947	708673	38872
948	709439	38125
949	710140	37375
950	710809	36624
951	711459	35871
952	712114	35120
953	712767	34368
954	713568	33623
955	714337	32877
956	714993	32126
957	715608	31373
958	716282	30623
959	716997	29874
960	717668	29124
961	718384	28376
962	719119	27629
963	719781	26879
964	720422	26129
965	721042	25378
966	721737	24630
967	722472	23883
968	723175	23135
969	723915	22389
970	724661	21642
971	725296	20893
972	725978	20145
973	726653	19397
974	727389	18651
975	728116	17904
976	728834	17157
977	729468	16409
978	730083	15660
979	730797	14914
980	731508	14167
981	732293	13422
982	732919	12675
983	733581	11928
984	734250	11181
985	734860	10434
986	735549	9688
987	736304	8942
988	737027	8197
989	737698	7451
990	738368	6705
991	738983	5959
992	739608	5213
993	740372	4469
994	741088	3724
995	741746	2978
996	742398	2233
997	743095	1489
998	743811	744
999	744426	0
