iter	Logloss
349	0.5821108628
350	0.5819351962
351	0.5817790293
352	0.5816415869
353	0.5814540355
354	0.5813537553
355	0.5811892212
356	0.5810197658
357	0.5808698513
358	0.5807069533
359	0.5805465132
360	0.5803783499
361	0.5802131689
362	0.5800364554
363	0.5799328585
364	0.5797473448
365	0.5795922923
366	0.5794248427
367	0.5792553787
368	0.5791023401
369	0.5789384242
370	0.5787732357
371	0.5786116567
372	0.578449064
373	0.5782921767
374	0.5780986179
375	0.5779378809
376	0.5778188233
377	0.5776588539
378	0.5775253734
379	0.5774152907
380	0.5772376631
381	0.5770880541
382	0.5769278424
383	0.5768147188
384	0.5766564085
385	0.5764874827
386	0.5763227994
387	0.5762057985
388	0.5760430445
389	0.5758920028
390	0.5757235716
391	0.5755969858
392	0.575460661
393	0.5753013983
394	0.5751407252
395	0.5749746841
396	0.5748248023
397	0.5746787511
398	0.5745659724
399	0.5744217458
400	0.5742737961
401	0.5741538082
402	0.5739900663
403	0.5738386777
404	0.5736906305
405	0.5735742901
406	0.573469792
407	0.5733243848
408	0.5731468295
409	0.5729938339
410	0.5728334303
411	0.5726776023
412	0.5725224342
413	0.572382204
414	0.5722385007
415	0.5720877973
416	0.5719830654
417	0.5718476754
418	0.5716837256
419	0.5715945844
420	0.5714659081
421	0.5713562919
422	0.5712073474
423	0.5710668004
424	0.5709677752
425	0.5708385129
426	0.570702747
427	0.570546054
428	0.5704377623
429	0.5702926841
430	0.5701795103
431	0.5700706218
432	0.5699395167
433	0.5698434285
434	0.5697201932
435	0.569576934
436	0.5694358111
437	0.5692832553
438	0.5691554102
439	0.5690468445
440	0.5689019442
441	0.56877424
442	0.5686459242
443	0.5685195943
444	0.5683560557
445	0.5682608907
446	0.5681075701
447	0.567980817
448	0.5678449915
449	0.5677385783
450	0.5676167801
451	0.5674922724
452	0.5673835655
453	0.5672702846
454	0.5671639634
455	0.5670594175
456	0.5669558444
457	0.5668136781
458	0.5666879385
459	0.5665990591
460	0.5664653354
461	0.566325062
462	0.5661916744
463	0.5660576903
464	0.5659168459
465	0.5657931421
466	0.565647535
467	0.565509944
468	0.565421752
469	0.5653280077
470	0.5652410252
471	0.565094046
472	0.5649747487
473	0.5648914108
474	0.5647807047
475	0.5646870744
476	0.5646000226
477	0.5644735965
478	0.5643269993
479	0.5642184468
480	0.5641194216
481	0.5640312658
482	0.5639123656
483	0.5637883567
484	0.5636775986
485	0.5635329584
486	0.5634021534
487	0.5632856332
488	0.5631577937
489	0.5630278692
490	0.5629159482
491	0.5628116754
492	0.5627282362
493	0.562616931
494	0.562525588
495	0.5624322201
496	0.5623004458
497	0.5622177046
498	0.5620801416
499	0.561943086
500	0.5618609743
501	0.5617803668
502	0.5616544921
503	0.5615486693
504	0.5614567475
505	0.5613470316
506	0.5612497128
507	0.5611669801
508	0.561047195
509	0.5609419273
510	0.5608219717
511	0.5607099554
512	0.5606202075
513	0.5604963739
514	0.5604244951
515	0.5603472665
516	0.5602662842
517	0.5601673218
518	0.5600484349
519	0.5599346847
520	0.5598070392
521	0.5597109604
522	0.55961126
523	0.5594922442
524	0.5593829395
525	0.5592491626
526	0.5591359286
527	0.5590055934
528	0.5588715604
529	0.5587913132
530	0.558714507
531	0.5586208127
532	0.558502939
533	0.5583846487
534	0.5582966082
535	0.5582117994
536	0.5581017204
537	0.5580060718
538	0.5579226807
539	0.5578456464
540	0.5577625688
541	0.5576563633
542	0.5575668464
543	0.5574481617
544	0.5573490527
545	0.5572575203
546	0.5571785044
547	0.5570828859
548	0.5570000392
549	0.5568852741
550	0.5567694348
551	0.5566611559
552	0.5565320042
553	0.5564573364
554	0.5563457696
555	0.556279898
556	0.5561954405
557	0.5560784457
558	0.5559862554
559	0.555915664
560	0.5558386982
561	0.5557670257
562	0.5556508285
563	0.5555585756
564	0.5554536204
565	0.5553472835
566	0.5552510903
567	0.5551586725
568	0.5550769777
569	0.5549879238
570	0.5549060831
571	0.5548298581
572	0.554761855
573	0.5546914275
574	0.5545787412
575	0.5544864499
576	0.5544167254
577	0.5543313011
578	0.5542526494
579	0.5541689401
580	0.5540744833
581	0.5539819366
582	0.5538747365
583	0.5537548858
584	0.5536801022
585	0.5535997553
586	0.5534915979
587	0.5533899937
588	0.5533277062
589	0.5532493858
590	0.5531400437
591	0.5530348006
592	0.5529199771
593	0.5528392235
594	0.5527359476
595	0.5526126024
596	0.5525198606
597	0.552407404
598	0.55230292
599	0.5521696045
600	0.5520944173
601	0.5520020292
602	0.5519178499
603	0.5517928531
604	0.5516752916
605	0.5515771392
606	0.5515065574
607	0.5513943088
608	0.5512878677
609	0.5511526837
610	0.5510700019
611	0.5509741365
612	0.5509019405
613	0.5508168157
614	0.5507081286
615	0.5506034541
616	0.5505229943
617	0.5504339784
618	0.5503321418
619	0.5502100448
620	0.5501159141
621	0.5499910555
622	0.5498972144
623	0.5497923317
624	0.5497044805
625	0.5496009276
626	0.5495273032
627	0.5494432751
628	0.5493471904
629	0.5492370469
630	0.5491681106
631	0.5490782218
632	0.5490154422
633	0.5489318078
634	0.5488508085
635	0.5487607921
636	0.5486685578
637	0.5485736222
638	0.5484644643
639	0.5483917321
640	0.5483006512
641	0.548203542
642	0.5481401314
643	0.5480445136
644	0.5479453377
645	0.5478616825
646	0.5477826982
647	0.547699463
648	0.5476112544
649	0.5475117335
650	0.5474327132
651	0.5473385329
652	0.5472673328
653	0.5471624916
654	0.5470969699
655	0.5470253689
656	0.5469568466
657	0.5468714166
658	0.5467682245
659	0.5466577006
660	0.5465483771
661	0.5464789223
662	0.5463849641
663	0.5462762549
664	0.5461840489
665	0.5461201843
666	0.5460537999
667	0.5459749597
668	0.5459139047
669	0.5458148164
670	0.5457353759
671	0.5456677192
672	0.5455479633
673	0.5454406151
674	0.5453464011
675	0.5452558031
676	0.545152857
677	0.545055329
678	0.5449412571
679	0.5448226187
680	0.5447554222
681	0.5446923275
682	0.544613839
683	0.5445203167
684	0.5444272732
685	0.5443497978
686	0.544269406
687	0.5441820647
688	0.5441135792
689	0.5440504391
690	0.5439836528
691	0.5438994407
692	0.5438106665
693	0.543720611
694	0.5436318538
695	0.5435453114
696	0.5434492854
697	0.5433838463
698	0.5433221271
699	0.543231469
700	0.5431383291
701	0.5430505003
702	0.5429637979
703	0.5429170391
704	0.5428292647
705	0.5427498986
706	0.5426478424
707	0.5425708368
708	0.542466503
709	0.542402935
710	0.5423359441
711	0.5422695247
712	0.5421647148
713	0.5420703132
714	0.5419894512
715	0.5418783737
716	0.541798295
717	0.5417275783
718	0.5416099296
719	0.5415141273
720	0.5414351791
721	0.5413593933
722	0.5412794433
723	0.5412013955
724	0.5411147424
725	0.5410116457
726	0.5409334779
727	0.5408613415
728	0.5407945501
729	0.5407342268
730	0.5406477763
731	0.5405747218
732	0.5404978236
733	0.540375225
734	0.5402987067
735	0.5402311168
736	0.5401324951
737	0.5400221831
738	0.5399543888
739	0.539872434
740	0.5397742211
741	0.5396855469
742	0.539600377
743	0.5395236405
744	0.5394577286
745	0.5393772599
746	0.5392915065
747	0.5392061369
748	0.5391616134
749	0.5390948988
750	0.5390107017
751	0.5389009845
752	0.5388469186
753	0.5387983441
754	0.5387327085
755	0.5386525432
756	0.5385682843
757	0.5384939784
758	0.5384277722
759	0.538347441
760	0.5382539027
761	0.5381686405
762	0.53807628
763	0.5380189175
764	0.5379330561
765	0.5378671635
766	0.537764239
767	0.5377028151
768	0.5376343245
769	0.5375395226
770	0.5374719283
771	0.5373844731
772	0.5373067761
773	0.5372183561
774	0.5371395848
775	0.5370802739
776	0.5370000252
777	0.5369014321
778	0.5368475847
779	0.5367823548
780	0.5366902914
781	0.536587959
782	0.5365202565
783	0.5364590921
784	0.5363660672
785	0.5362945981
786	0.5362273778
787	0.536169581
788	0.5360954232
789	0.5360379445
790	0.5359633701
791	0.5358981732
792	0.5358222495
793	0.5357324692
794	0.5356377065
795	0.5355481745
796	0.5354947597
797	0.5354188221
798	0.5353161183
799	0.535260547
800	0.5351677654
801	0.5350994562
802	0.5350367895
803	0.5349725619
804	0.534906276
805	0.5347993925
806	0.5347439237
807	0.5346693048
808	0.5345943601
809	0.5345194268
810	0.5344617639
811	0.5343706439
812	0.5342730492
813	0.5342112536
814	0.5341007367
815	0.5340321664
816	0.5339681852
817	0.5339113239
818	0.533849446
819	0.5337769916
820	0.5337009382
821	0.5336323193
822	0.5335707957
823	0.5334816304
824	0.5334142063
825	0.5333500052
826	0.5332867175
827	0.5332098865
828	0.5331341964
829	0.5330569615
830	0.532974413
831	0.5328877666
832	0.5328241659
833	0.5327269783
834	0.5326474046
835	0.5325825419
836	0.5325017779
837	0.5324204737
838	0.5323685475
839	0.5323120458
840	0.532242381
841	0.532173101
842	0.5320961979
843	0.532015485
844	0.5319509947
845	0.5318576082
846	0.5317800129
847	0.5317031475
848	0.5316394964
849	0.5315763568
850	0.5315178941
851	0.5314563104
852	0.5313823562
853	0.5313143054
854	0.5312336896
855	0.5311698953
856	0.5311104069
857	0.5310532742
858	0.53097133
859	0.5308796789
860	0.5307996495
861	0.5307371669
862	0.5306683316
863	0.5305939914
864	0.530541902
865	0.5304796754
866	0.5304102559
867	0.5303533845
868	0.5302896459
869	0.5302214859
870	0.530154212
871	0.5301032096
872	0.5300550921
873	0.5299576755
874	0.5298929082
875	0.5298103891
876	0.5297458431
877	0.5296803877
878	0.5295967971
879	0.529500204
880	0.5294377014
881	0.5293601323
882	0.5293070447
883	0.5292529161
884	0.5291944982
885	0.5291032298
886	0.5290337642
887	0.5289670183
888	0.5289018552
889	0.5287984178
890	0.528714373
891	0.5286401684
892	0.528566229
893	0.5285100214
894	0.5284062217
895	0.5283237435
896	0.5282342511
897	0.5281734525
898	0.5281136405
899	0.5280309945
900	0.5279644897
901	0.52787997
902	0.5278087912
903	0.5277363928
904	0.5276374607
905	0.5275869357
906	0.5275118256
907	0.5274537497
908	0.5273700578
909	0.5273089733
910	0.5272367406
911	0.527168723
912	0.5271206902
913	0.5270631945
914	0.526994831
915	0.5269271456
916	0.5268633752
917	0.5268054097
918	0.5267296982
919	0.5266615447
920	0.5265805092
921	0.5265019889
922	0.5264300502
923	0.5263612179
924	0.5262774372
925	0.5261858246
926	0.5261211098
927	0.5260420407
928	0.5259643625
929	0.5258889034
930	0.5258140618
931	0.5257149483
932	0.5256179344
933	0.5255653891
934	0.525503333
935	0.5254375849
936	0.5253610614
937	0.5253004245
938	0.5252488728
939	0.5251915818
940	0.5251279752
941	0.5250612085
942	0.5250069781
943	0.5249274622
944	0.5248632696
945	0.5248095952
946	0.5247440845
947	0.5246606971
948	0.5245914838
949	0.5245265398
950	0.5244586941
951	0.5243995297
952	0.5243075601
953	0.5242385251
954	0.5241638818
955	0.524099618
956	0.5240042705
957	0.5239165835
958	0.5238364427
959	0.5237688953
960	0.5237031819
961	0.5236340156
962	0.5235759809
963	0.5235146333
964	0.5234256389
965	0.5233697813
966	0.5233073552
967	0.5232461085
968	0.5231955298
969	0.5231369065
970	0.5230846861
971	0.5230318
972	0.5229734639
973	0.522917273
974	0.5228483096
975	0.5227943559
976	0.5227434347
977	0.522672385
978	0.5225888376
979	0.5225348755
980	0.5224702902
981	0.5224127786
982	0.522357666
983	0.5222803816
984	0.5222285666
985	0.5221391178
986	0.5220544312
987	0.5219724412
988	0.5219136657
989	0.5218459122
990	0.5217785335
991	0.5217258849
992	0.5216643666
993	0.5216186478
994	0.52153744
995	0.5214690197
996	0.5213993779
997	0.5213416657
998	0.521271157
999	0.5212215186
